basisofrec,catnum,classkey,coll_code,datasetkey,day,dec_lat,dec_long,familykey,gbifid,gbifurl,genuskey,geomwkt,inst_code,kingdomkey,localid,month,occurid,orderkey,phylumkey,provider,puborgkey,rec_by,sciname,specieskey,taxonkey,year
HUMAN_OBSERVATION,390,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,13.56667,-15.56667,3346,225875719,http://www.gbif.org/occurrence/225875719,1650098,POINT (-15.56667 13.56667),NICD,1,158,10,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1980
HUMAN_OBSERVATION,389,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,13.56667,-15.56667,3346,225875718,http://www.gbif.org/occurrence/225875718,1650098,POINT (-15.56667 13.56667),NICD,1,159,6,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1979
HUMAN_OBSERVATION,385,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,-0.68333,10.21667,3346,225875717,http://www.gbif.org/occurrence/225875717,1650098,POINT (10.21667 -0.68333),NICD,1,160,2,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1976
HUMAN_OBSERVATION,319,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,3.75,8.8,3346,225875716,http://www.gbif.org/occurrence/225875716,1650098,POINT (8.8 3.75),NICD,1,161,11,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,318,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,3.46667,8.56667,3346,225875715,http://www.gbif.org/occurrence/225875715,1650098,POINT (8.56667 3.46667),NICD,1,162,10,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,317,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,3.63333,8.66667,3346,225875714,http://www.gbif.org/occurrence/225875714,1650098,POINT (8.66667 3.63333),NICD,1,163,11,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,639,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,6.4,-6.8,3346,225875713,http://www.gbif.org/occurrence/225875713,1650098,POINT (-6.8 6.4),NICD,1,164,4,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1968
HUMAN_OBSERVATION,638,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,7.45,-8.16667,3346,225875712,http://www.gbif.org/occurrence/225875712,1650098,POINT (-8.16667 7.45),NICD,1,165,6,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1968
HUMAN_OBSERVATION,637,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,9.16667,-3.75,3346,225875711,http://www.gbif.org/occurrence/225875711,1650098,POINT (-3.75 9.16667),NICD,1,166,7,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,636,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,8.61667,-3.93333,3346,225875710,http://www.gbif.org/occurrence/225875710,1650098,POINT (-3.93333 8.61667),NICD,1,167,7,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,635,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,8.86667,-4.41667,3346,225875709,http://www.gbif.org/occurrence/225875709,1650098,POINT (-4.41667 8.86667),NICD,1,168,7,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,634,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,8.16667,-4.95,3346,225875708,http://www.gbif.org/occurrence/225875708,1650098,POINT (-4.95 8.16667),NICD,1,169,7,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,633,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,8.63333,-2.61667,3346,225875707,http://www.gbif.org/occurrence/225875707,1650098,POINT (-2.61667 8.63333),NICD,1,170,7,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,632,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,8.1667,-2.7167,3346,225875706,http://www.gbif.org/occurrence/225875706,1650098,POINT (-2.7167 8.1667),NICD,1,171,7,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,631,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,9.23333,-6.45,3346,225875705,http://www.gbif.org/occurrence/225875705,1650098,POINT (-6.45 9.23333),NICD,1,172,5,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,630,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,6.35,-4.65,3346,225875704,http://www.gbif.org/occurrence/225875704,1650098,POINT (-4.65 6.35),NICD,1,173,3,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1968
HUMAN_OBSERVATION,627,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,4.96667,-6.13333,3346,225875703,http://www.gbif.org/occurrence/225875703,1650098,POINT (-6.13333 4.96667),NICD,1,174,4,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1962
HUMAN_OBSERVATION,626,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,4.96667,-6.13333,3346,225875702,http://www.gbif.org/occurrence/225875702,1650098,POINT (-6.13333 4.96667),NICD,1,175,5,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1969
HUMAN_OBSERVATION,624,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,7.11667,-4.43333,3346,225875701,http://www.gbif.org/occurrence/225875701,1650098,POINT (-4.43333 7.11667),NICD,1,176,3,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1968
HUMAN_OBSERVATION,623,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,5.38333,-6.21667,3346,225875700,http://www.gbif.org/occurrence/225875700,1650098,POINT (-6.21667 5.38333),NICD,1,177,5,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1969
HUMAN_OBSERVATION,622,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,6.58333,-8.33333,3346,225875699,http://www.gbif.org/occurrence/225875699,1650098,POINT (-8.33333 6.58333),NICD,1,178,6,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1968
HUMAN_OBSERVATION,621,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,9.45,-5.63333,3346,225875698,http://www.gbif.org/occurrence/225875698,1650098,POINT (-5.63333 9.45),NICD,1,179,5,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,620,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,7.51667,-7.61667,3346,225875697,http://www.gbif.org/occurrence/225875697,1650098,POINT (-7.61667 7.51667),NICD,1,180,2,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1962
HUMAN_OBSERVATION,617,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,4.45,-7.53333,3346,225875696,http://www.gbif.org/occurrence/225875696,1650098,POINT (-7.53333 4.45),NICD,1,181,6,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1968
HUMAN_OBSERVATION,616,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,8.68333,-3.2,3346,225875695,http://www.gbif.org/occurrence/225875695,1650098,POINT (-3.2 8.68333),NICD,1,182,7,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,615,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,8.6,-7.46667,3346,225875694,http://www.gbif.org/occurrence/225875694,1650098,POINT (-7.46667 8.6),NICD,1,183,5,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,614,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,9.36667,-5.51667,3346,225875693,http://www.gbif.org/occurrence/225875693,1650098,POINT (-5.51667 9.36667),NICD,1,184,7,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1964
HUMAN_OBSERVATION,613,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,9.36667,-5.51667,3346,225875692,http://www.gbif.org/occurrence/225875692,1650098,POINT (-5.51667 9.36667),NICD,1,185,5,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,612,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,5.36667,-4.11667,3346,225875691,http://www.gbif.org/occurrence/225875691,1650098,POINT (-4.11667 5.36667),NICD,1,186,7,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,611,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,9.7,-6.96667,3346,225875690,http://www.gbif.org/occurrence/225875690,1650098,POINT (-6.96667 9.7),NICD,1,187,5,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,610,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,9.21667,-4.86667,3346,225875689,http://www.gbif.org/occurrence/225875689,1650098,POINT (-4.86667 9.21667),NICD,1,188,7,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,609,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,8.51667,-4.15,3346,225875688,http://www.gbif.org/occurrence/225875688,1650098,POINT (-4.15 8.51667),NICD,1,189,7,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,608,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,7.5,-8.31667,3346,225875687,http://www.gbif.org/occurrence/225875687,1650098,POINT (-8.31667 7.5),NICD,1,190,6,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1968
HUMAN_OBSERVATION,607,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,9.45,-2.7,3346,225875686,http://www.gbif.org/occurrence/225875686,1650098,POINT (-2.7 9.45),NICD,1,191,7,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,606,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,9.5,-5.16667,3346,225875685,http://www.gbif.org/occurrence/225875685,1650098,POINT (-5.16667 9.5),NICD,1,192,7,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,605,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,9.8,-3.33333,3346,225875684,http://www.gbif.org/occurrence/225875684,1650098,POINT (-3.33333 9.8),NICD,1,193,7,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,604,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,6.71667,-4.76667,3346,225875683,http://www.gbif.org/occurrence/225875683,1650098,POINT (-4.76667 6.71667),NICD,1,194,3,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1968
HUMAN_OBSERVATION,603,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,6.93333,-6.46667,3346,225875682,http://www.gbif.org/occurrence/225875682,1650098,POINT (-6.46667 6.93333),NICD,1,195,11,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1969
HUMAN_OBSERVATION,602,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,9.25,-2.88333,3346,225875681,http://www.gbif.org/occurrence/225875681,1650098,POINT (-2.88333 9.25),NICD,1,196,7,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,601,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,7.7,-5.0,3346,225875680,http://www.gbif.org/occurrence/225875680,1650098,POINT (-5.0 7.7),NICD,1,197,7,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1964
HUMAN_OBSERVATION,599,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,4.41667,-7.51667,3346,225875679,http://www.gbif.org/occurrence/225875679,1650098,POINT (-7.51667 4.41667),NICD,1,198,6,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1968
HUMAN_OBSERVATION,598,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,6.48333,-7.21667,3346,225875678,http://www.gbif.org/occurrence/225875678,1650098,POINT (-7.21667 6.48333),NICD,1,199,6,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1968
HUMAN_OBSERVATION,595,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,8.05,-4.1,3346,225875677,http://www.gbif.org/occurrence/225875677,1650098,POINT (-4.1 8.05),NICD,1,200,7,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,594,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,6.58333,-3.66667,3346,225875676,http://www.gbif.org/occurrence/225875676,1650098,POINT (-3.66667 6.58333),NICD,1,201,3,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1968
HUMAN_OBSERVATION,593,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,6.88333,-4.5,3346,225875675,http://www.gbif.org/occurrence/225875675,1650098,POINT (-4.5 6.88333),NICD,1,202,3,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1968
HUMAN_OBSERVATION,591,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,5.31667,-4.01667,3346,225875674,http://www.gbif.org/occurrence/225875674,1650098,POINT (-4.01667 5.31667),NICD,1,203,0,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,0
HUMAN_OBSERVATION,589,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,5.31667,-4.01667,3346,225875673,http://www.gbif.org/occurrence/225875673,1650098,POINT (-4.01667 5.31667),NICD,1,204,7,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1964
HUMAN_OBSERVATION,588,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,6.7,-3.45,3346,225875672,http://www.gbif.org/occurrence/225875672,1650098,POINT (-3.45 6.7),NICD,1,205,10,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1965
HUMAN_OBSERVATION,587,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,6.7,-3.45,3346,225875671,http://www.gbif.org/occurrence/225875671,1650098,POINT (-3.45 6.7),NICD,1,206,9,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1965
HUMAN_OBSERVATION,586,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,6.7,-3.45,3346,225875670,http://www.gbif.org/occurrence/225875670,1650098,POINT (-3.45 6.7),NICD,1,207,7,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1964
HUMAN_OBSERVATION,585,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,6.71667,-3.45,3346,225875669,http://www.gbif.org/occurrence/225875669,1650098,POINT (-3.45 6.71667),NICD,1,208,3,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1968
HUMAN_OBSERVATION,315,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,7.7,-5.0,3346,225875668,http://www.gbif.org/occurrence/225875668,1650098,POINT (-5.0 7.7),NICD,1,209,6,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1997
HUMAN_OBSERVATION,2362,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,-10.55,28.43333,3346,225875667,http://www.gbif.org/occurrence/225875667,1650098,POINT (28.43333 -10.55),NICD,1,210,3,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1965
HUMAN_OBSERVATION,2360,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,-3.58333,18.05,3346,225875666,http://www.gbif.org/occurrence/225875666,1650098,POINT (18.05 -3.58333),NICD,1,211,3,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1980
HUMAN_OBSERVATION,2359,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,-4.33333,15.36667,3346,225875665,http://www.gbif.org/occurrence/225875665,1650098,POINT (15.36667 -4.33333),NICD,1,212,12,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1989
HUMAN_OBSERVATION,2358,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,-4.33333,15.36667,3346,225875664,http://www.gbif.org/occurrence/225875664,1650098,POINT (15.36667 -4.33333),NICD,1,213,11,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1989
HUMAN_OBSERVATION,2357,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,-4.33333,15.36667,3346,225875663,http://www.gbif.org/occurrence/225875663,1650098,POINT (15.36667 -4.33333),NICD,1,214,10,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1989
HUMAN_OBSERVATION,2356,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,-4.33333,15.36667,3346,225875662,http://www.gbif.org/occurrence/225875662,1650098,POINT (15.36667 -4.33333),NICD,1,215,9,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1989
HUMAN_OBSERVATION,2355,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,-4.33333,15.36667,3346,225875661,http://www.gbif.org/occurrence/225875661,1650098,POINT (15.36667 -4.33333),NICD,1,216,8,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1989
HUMAN_OBSERVATION,2354,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,-4.33333,15.36667,3346,225875660,http://www.gbif.org/occurrence/225875660,1650098,POINT (15.36667 -4.33333),NICD,1,217,7,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1989
HUMAN_OBSERVATION,2353,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,-4.33333,15.36667,3346,225875659,http://www.gbif.org/occurrence/225875659,1650098,POINT (15.36667 -4.33333),NICD,1,218,6,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1989
HUMAN_OBSERVATION,2352,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,-4.33333,15.36667,3346,225875658,http://www.gbif.org/occurrence/225875658,1650098,POINT (15.36667 -4.33333),NICD,1,219,5,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1989
HUMAN_OBSERVATION,2351,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,-4.33333,15.36667,3346,225875657,http://www.gbif.org/occurrence/225875657,1650098,POINT (15.36667 -4.33333),NICD,1,220,4,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1989
HUMAN_OBSERVATION,2350,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,-4.33333,15.36667,3346,225875656,http://www.gbif.org/occurrence/225875656,1650098,POINT (15.36667 -4.33333),NICD,1,221,3,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1989
HUMAN_OBSERVATION,2349,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,-4.33333,15.36667,3346,225875655,http://www.gbif.org/occurrence/225875655,1650098,POINT (15.36667 -4.33333),NICD,1,222,2,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1989
HUMAN_OBSERVATION,2348,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,-4.33333,15.36667,3346,225875654,http://www.gbif.org/occurrence/225875654,1650098,POINT (15.36667 -4.33333),NICD,1,223,1,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1989
HUMAN_OBSERVATION,2347,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,-4.33333,15.36667,3346,225875653,http://www.gbif.org/occurrence/225875653,1650098,POINT (15.36667 -4.33333),NICD,1,224,12,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1988
